epoch,step,min,max,mean,std
1,10000,-0.0007607997977174819,0.00040669998270459473,-4.314314719522372e-05,0.00012299414083827287
2,20000,-0.001256598741747439,0.000605671782977879,1.566474929859396e-05,0.00011173905659234151
3,30000,-0.003685497911646962,0.00012976756261195987,-7.795207056915388e-05,0.0003665521799121052
4,40000,-0.0008554126252420247,0.002123406622558832,2.994070018758066e-05,0.0002220340829808265
5,50000,-0.0018485508626326919,0.0001445697562303394,-3.328948878333904e-05,0.000178748436155729
6,60000,-0.00022226474538911134,0.0009154790895991027,1.2993868949706666e-05,9.192184370476753e-05
7,70000,-0.0005481653497554362,0.002095260890200734,1.7017358914017677e-05,0.00018397459643892944
8,80000,-0.0018782805418595672,0.00012837084068451077,-2.1159630705369636e-05,0.0001597041409695521
9,90000,-0.0003310567990411073,0.0028665156569331884,2.6151248675887473e-05,0.00023567942844238132
10,100000,-0.0009176666499115527,0.0009107551304623485,4.869252734351903e-06,0.00011806173279182985
11,110000,-0.0007091102306731045,0.0006990610854700208,-2.6971490569849266e-06,7.195051875896752e-05
12,120000,-0.00029699981678277254,0.0005394900217652321,1.0581373999229982e-06,4.4298853026703e-05
13,130000,-0.0009517495636828244,0.004086727276444435,1.4399323845282197e-05,0.000310073490254581
14,140000,-0.00019222608534619212,0.0009089729865081608,1.0554485925240442e-05,8.287459786515683e-05
15,150000,-0.0024590729735791683,0.0009854409145191312,-1.0464124898135196e-05,0.0002021395048359409
16,160000,-0.0017829843563959002,0.0012812361819669604,-5.709945071430411e-06,0.00015454855747520924
17,170000,-0.00034855050034821033,0.003801151877269149,2.8748272598022595e-05,0.00028909320826642215
18,180000,-0.0010811667889356613,0.0025388153735548258,1.6200334357563406e-05,0.00021214723528828472
19,190000,-0.0033497479744255543,0.0,-3.401916183065623e-05,0.0002615909033920616
20,200000,-0.0018411752535030246,6.248299177968875e-05,-1.8056198314297944e-05,0.0001589343009982258
21,210000,-0.0014782364014536142,0.0,-1.5689282008679584e-05,0.00011396696208976209
22,220000,-0.002327690599486232,0.0,-2.2221185645321384e-05,0.00018013641238212585
23,230000,-0.002967784646898508,0.0020614296663552523,-2.2391730453819036e-05,0.000262825982645154
24,240000,-0.0022683406714349985,0.004147546831518412,2.2003325284458697e-05,0.00037563202204182744
25,250000,-0.0016293864464387298,0.0017602761508896947,5.118940407555783e-06,0.00020570911874528974
26,260000,-0.0021329016890376806,0.001986420713365078,-2.066349452434224e-06,0.00021029003255534917
27,270000,-0.0037741162814199924,0.001599120907485485,-1.060473186953459e-05,0.0002582128799986094
28,280000,-0.0006359639810398221,0.00024362244585063308,-5.978885383228771e-06,6.020846194587648e-05
29,290000,-0.0009366057347506285,0.0004332558892201632,-2.4684159143362194e-06,7.248921610880643e-05
30,300000,-0.002382684266194701,0.00326355779543519,3.2082789402920753e-06,0.000364559207810089
31,310000,-0.0009292855393141508,0.00060589041095227,-8.679891834617592e-06,9.406870231032372e-05
